shipment_id,ship_date,origin,destination,distance_km,vehicle_type,transport_mode,carrier,vendor_rating,weather,season,is_weekend,is_peak_season,weight_kg,cargo_type,is_fragile,delay_days,risk_score,month
SHP00723,2023-05-11,Delhi,Mumbai,2021,Ship,Sea,Delhivery,4,Rain,Spring,0,0,156.2,Apparel,0,5.57,52,2023-05
SHP00724,2023-12-18,Kolkata,Hyderabad,1515,Bike,Road,Delhivery,5,Rain,Winter,0,1,145.9,Electronics,1,5.27,52,2023-12
SHP00725,2023-07-20,Pune,Bangalore,2170,Ship,Sea,Delhivery,2,Clear,Summer,0,0,488.3,Medical,1,7.04,78,2023-07
SHP00726,2023-11-03,Hyderabad,Kolkata,1448,Van,Road,Ecom Express,4,Fog,Monsoon,0,1,209.6,Perishable,1,5.43,61,2023-11
SHP00727,2023-08-24,Chennai,Pune,479,Train,Rail,Delhivery,1,Fog,Summer,0,0,233.5,Perishable,1,5.03,76,2023-08
SHP00728,2023-03-17,Hyderabad,Delhi,1407,Train,Rail,Delhivery,2,Fog,Spring,0,0,179.3,Industrial,0,6.31,71,2023-03
SHP00729,2023-07-23,Delhi,Mumbai,521,Van,Road,Delhivery,3,Fog,Summer,1,0,99.3,Perishable,1,4.49,60,2023-07
SHP00730,2023-09-26,Delhi,Bangalore,763,Bike,Road,Delhivery,5,Rain,Monsoon,0,1,455.4,Electronics,1,4.31,45,2023-09
SHP00731,2024-01-14,Ahmedabad,Mumbai,612,Train,Rail,Delhivery,1,Storm,Winter,1,1,404.8,Medical,1,6.8,94,2024-01
SHP00732,2024-01-23,Chennai,Hyderabad,1826,Truck,Road,Delhivery,1,Rain,Winter,0,1,347.3,Furniture,0,7.55,85,2024-01
SHP00733,2023-09-11,Bangalore,Chennai,1809,Van,Road,Ecom Express,1,Rain,Monsoon,0,1,27.1,Furniture,0,7.32,83,2023-09
SHP00734,2024-02-02,Bangalore,Hyderabad,2442,Train,Rail,DTDC,2,Clear,Winter,0,1,375.8,Medical,1,6.28,73,2024-02
SHP00735,2024-05-09,Hyderabad,Kolkata,2135,Bike,Road,Delhivery,4,Fog,Spring,0,0,358.0,Apparel,0,5.17,51,2024-05
SHP00736,2023-08-12,Chennai,Kolkata,2441,Truck,Road,Delhivery,2,Rain,Summer,1,0,153.3,Apparel,0,7.67,80,2023-08
SHP00737,2023-03-28,Bangalore,Ahmedabad,2390,Van,Road,Ecom Express,3,Storm,Spring,0,0,147.9,Industrial,0,7.5,79,2023-03
SHP00738,2024-02-23,Ahmedabad,Chennai,1955,Ship,Sea,DTDC,5,Storm,Winter,0,1,184.1,Apparel,0,8.27,73,2024-02
SHP00739,2024-10-22,Chennai,Bangalore,1348,Bike,Road,Delhivery,4,Clear,Monsoon,0,1,38.4,Electronics,1,4.3,46,2024-10
SHP00740,2023-02-09,Mumbai,Chennai,2289,Truck,Road,Blue Dart,3,Rain,Winter,0,1,273.2,Furniture,0,7.42,72,2023-02
SHP00741,2024-07-10,Bangalore,Ahmedabad,855,Bike,Road,FedEx,3,Storm,Summer,0,0,456.2,Electronics,1,5.27,70,2024-07
SHP00742,2023-08-21,Pune,Mumbai,1469,Train,Rail,DTDC,4,Clear,Summer,0,0,361.8,Perishable,1,3.84,42,2023-08
SHP00743,2023-07-12,Mumbai,Chennai,1993,Van,Road,DTDC,5,Fog,Summer,0,0,214.7,Medical,1,5.46,55,2023-07
SHP00744,2023-01-10,Kolkata,Pune,2337,Truck,Road,Ecom Express,3,Rain,Winter,0,1,250.2,Medical,1,7.76,83,2023-01
SHP00745,2024-08-24,Kolkata,Bangalore,1502,Bike,Road,DTDC,2,Fog,Summer,1,0,12.1,Electronics,1,6.75,83,2024-08
SHP00746,2024-07-01,Pune,Delhi,1402,Ship,Sea,DTDC,5,Fog,Summer,0,0,193.5,Apparel,0,5.3,46,2024-07
SHP00747,2024-11-22,Bangalore,Delhi,494,Bike,Road,FedEx,5,Fog,Monsoon,0,1,276.7,Electronics,1,3.96,44,2024-11
SHP00748,2023-10-26,Chennai,Mumbai,159,Van,Road,DTDC,2,Clear,Monsoon,0,1,330.0,Electronics,1,2.98,48,2023-10
SHP00749,2023-06-10,Pune,Chennai,1912,Truck,Road,Delhivery,3,Clear,Summer,1,0,494.8,Perishable,1,4.98,57,2023-06
SHP00750,2024-11-11,Pune,Ahmedabad,331,Train,Rail,Delhivery,2,Rain,Monsoon,0,1,237.7,Industrial,0,4.01,53,2024-11
SHP00751,2023-01-08,Kolkata,Mumbai,2405,Bike,Road,Ecom Express,5,Rain,Winter,1,1,495.5,Apparel,0,6.96,57,2023-01
SHP00752,2023-04-04,Delhi,Pune,1061,Ship,Sea,DTDC,3,Fog,Spring,0,0,144.3,Apparel,0,6.02,63,2023-04
SHP00753,2024-03-18,Bangalore,Hyderabad,1470,Bike,Road,DTDC,4,Rain,Spring,0,0,229.2,Medical,1,5.27,58,2024-03
SHP00754,2023-08-11,Mumbai,Pune,1661,Truck,Road,FedEx,2,Rain,Summer,0,0,454.4,Apparel,0,6.09,68,2023-08
SHP00755,2023-06-18,Pune,Chennai,2314,Truck,Road,Blue Dart,3,Clear,Summer,1,0,126.8,Industrial,0,5.59,53,2023-06
SHP00756,2023-09-14,Delhi,Mumbai,1941,Train,Rail,Delhivery,3,Fog,Monsoon,0,1,57.8,Perishable,1,7.05,79,2023-09
SHP00757,2024-03-24,Chennai,Pune,1389,Train,Rail,Blue Dart,4,Fog,Spring,1,0,70.6,Furniture,0,5.07,50,2024-03
SHP00758,2023-03-21,Pune,Mumbai,123,Ship,Sea,FedEx,1,Rain,Spring,0,0,335.9,Electronics,1,4.37,69,2023-03
SHP00759,2024-06-29,Delhi,Pune,1169,Van,Road,Delhivery,4,Storm,Summer,1,0,108.5,Medical,1,6.57,74,2024-06
SHP00760,2024-01-22,Delhi,Mumbai,2191,Truck,Road,DTDC,4,Storm,Winter,0,1,383.7,Perishable,1,8.55,89,2024-01
SHP00761,2023-12-12,Delhi,Mumbai,1584,Van,Road,Blue Dart,2,Clear,Winter,0,1,410.4,Medical,1,5.33,65,2023-12
SHP00762,2024-07-29,Hyderabad,Bangalore,445,Van,Road,DTDC,2,Clear,Summer,0,0,313.6,Industrial,0,3.04,40,2024-07
SHP00763,2024-01-01,Chennai,Delhi,898,Ship,Sea,Blue Dart,4,Fog,Winter,0,1,162.0,Electronics,1,5.16,59,2024-01
SHP00764,2023-03-10,Hyderabad,Delhi,1644,Van,Road,Blue Dart,4,Rain,Spring,0,0,442.8,Apparel,0,4.89,47,2023-03
SHP00765,2024-09-06,Kolkata,Delhi,1285,Ship,Sea,Ecom Express,4,Clear,Monsoon,0,1,162.5,Medical,1,4.8,50,2024-09
SHP00766,2024-09-15,Hyderabad,Delhi,594,Bike,Road,DTDC,2,Storm,Monsoon,1,1,456.1,Apparel,0,5.63,71,2024-09
SHP00767,2023-08-31,Mumbai,Chennai,1616,Ship,Sea,Delhivery,2,Clear,Summer,0,0,369.1,Perishable,1,5.56,67,2023-08
SHP00768,2023-02-08,Chennai,Pune,1584,Train,Rail,Delhivery,3,Rain,Winter,0,1,119.4,Medical,1,6.12,70,2023-02
SHP00769,2024-02-29,Delhi,Hyderabad,2499,Train,Rail,FedEx,3,Rain,Winter,0,1,324.2,Furniture,0,6.56,66,2024-02
SHP00770,2023-08-16,Chennai,Ahmedabad,1406,Bike,Road,Ecom Express,2,Rain,Summer,0,0,304.2,Apparel,0,5.07,61,2023-08
SHP00771,2023-07-17,Ahmedabad,Delhi,2185,Bike,Road,Blue Dart,2,Fog,Summer,0,0,26.5,Perishable,1,6.96,84,2023-07
SHP00772,2024-04-23,Pune,Hyderabad,761,Ship,Sea,Delhivery,5,Rain,Spring,0,0,156.1,Medical,1,4.31,45,2024-04
SHP00773,2024-08-13,Kolkata,Bangalore,859,Van,Road,Ecom Express,4,Rain,Summer,0,0,224.4,Medical,1,4.53,52,2024-08
SHP00774,2024-03-08,Ahmedabad,Chennai,2020,Truck,Road,DTDC,3,Fog,Spring,0,0,252.9,Medical,1,7.76,84,2024-03
SHP00775,2023-11-04,Mumbai,Ahmedabad,1825,Van,Road,DTDC,4,Clear,Monsoon,1,1,297.8,Perishable,1,5.47,55,2023-11
SHP00776,2023-12-08,Ahmedabad,Delhi,1608,Train,Rail,FedEx,3,Fog,Winter,0,1,68.8,Apparel,0,5.87,62,2023-12
SHP00777,2024-03-01,Ahmedabad,Chennai,851,Van,Road,Blue Dart,2,Clear,Spring,0,0,470.2,Medical,1,3.23,50,2024-03
SHP00778,2024-03-22,Bangalore,Mumbai,2459,Truck,Road,Blue Dart,4,Clear,Spring,0,0,478.6,Medical,1,6.14,60,2024-03
SHP00779,2023-09-10,Pune,Hyderabad,1477,Ship,Sea,Blue Dart,4,Storm,Monsoon,1,1,121.6,Electronics,1,7.94,84,2023-09
SHP00780,2024-08-15,Chennai,Hyderabad,165,Van,Road,Delhivery,3,Fog,Summer,0,0,475.9,Perishable,1,3.55,53,2024-08
SHP00781,2023-06-19,Chennai,Kolkata,100,Truck,Road,DTDC,1,Fog,Summer,0,0,415.0,Furniture,0,4.57,64,2023-06
SHP00782,2024-08-09,Mumbai,Pune,2233,Train,Rail,DTDC,5,Storm,Summer,0,0,388.5,Furniture,0,6.45,59,2024-08
SHP00783,2024-05-18,Bangalore,Ahmedabad,634,Bike,Road,FedEx,2,Fog,Spring,1,0,1.3,Electronics,1,4.72,67,2024-05
SHP00784,2023-05-18,Bangalore,Pune,1757,Bike,Road,Delhivery,4,Rain,Spring,0,0,99.4,Perishable,1,4.74,54,2023-05
SHP00785,2023-07-07,Delhi,Pune,2108,Truck,Road,Delhivery,4,Rain,Summer,0,0,404.7,Perishable,1,6.22,65,2023-07
SHP00786,2024-01-22,Kolkata,Delhi,1724,Train,Rail,Delhivery,5,Clear,Winter,0,1,62.8,Electronics,1,5.42,48,2024-01
SHP00787,2023-03-04,Mumbai,Delhi,1451,Truck,Road,DTDC,5,Rain,Spring,1,0,133.4,Electronics,1,5.26,52,2023-03
SHP00788,2023-12-12,Ahmedabad,Chennai,221,Truck,Road,DTDC,2,Clear,Winter,0,1,302.4,Furniture,0,2.95,40,2023-12
SHP00789,2023-02-28,Pune,Kolkata,1568,Bike,Road,FedEx,3,Rain,Winter,0,1,487.7,Furniture,0,5.5,58,2023-02
SHP00790,2024-04-07,Chennai,Bangalore,1695,Van,Road,Ecom Express,1,Clear,Spring,1,0,309.4,Medical,1,5.58,73,2024-04
SHP00791,2024-01-04,Delhi,Pune,1996,Ship,Sea,Blue Dart,4,Rain,Winter,0,1,436.8,Medical,1,6.39,66,2024-01
SHP00792,2023-04-13,Ahmedabad,Hyderabad,2034,Train,Rail,FedEx,5,Clear,Spring,0,0,367.3,Furniture,0,4.44,33,2023-04
SHP00793,2024-11-20,Mumbai,Chennai,849,Van,Road,Delhivery,5,Clear,Monsoon,0,1,498.2,Apparel,0,3.48,26,2024-11
SHP00794,2024-11-06,Bangalore,Ahmedabad,523,Train,Rail,Delhivery,5,Rain,Monsoon,0,1,350.1,Electronics,1,4.14,44,2024-11
SHP00795,2023-09-21,Chennai,Pune,1831,Truck,Road,DTDC,2,Storm,Monsoon,0,1,333.1,Medical,1,8.51,100,2023-09
SHP00796,2024-01-26,Hyderabad,Chennai,2239,Train,Rail,Delhivery,1,Storm,Winter,0,1,327.1,Industrial,0,8.75,100,2024-01
SHP00797,2023-04-02,Mumbai,Delhi,1839,Van,Road,Blue Dart,2,Storm,Spring,1,0,170.4,Industrial,0,7.68,86,2023-04
SHP00798,2023-03-05,Delhi,Chennai,525,Ship,Sea,FedEx,3,Rain,Spring,1,0,295.2,Perishable,1,4.55,59,2023-03
SHP00799,2023-01-10,Mumbai,Kolkata,1639,Train,Rail,Delhivery,3,Storm,Winter,0,1,269.4,Apparel,0,6.66,72,2023-01
SHP00800,2024-11-12,Bangalore,Pune,1265,Van,Road,Delhivery,4,Fog,Monsoon,0,1,424.6,Medical,1,6.12,66,2024-11
SHP00801,2024-08-10,Kolkata,Ahmedabad,190,Ship,Sea,Ecom Express,3,Storm,Summer,1,0,239.4,Perishable,1,5.15,69,2024-08
SHP00802,2023-07-03,Delhi,Ahmedabad,1592,Truck,Road,Delhivery,3,Rain,Summer,0,0,428.5,Medical,1,5.9,69,2023-07
SHP00803,2024-11-25,Hyderabad,Chennai,1654,Bike,Road,Ecom Express,2,Clear,Monsoon,0,1,237.0,Furniture,0,5.38,58,2024-11
SHP00804,2023-11-28,Mumbai,Bangalore,2212,Bike,Road,Ecom Express,3,Rain,Monsoon,0,1,376.3,Industrial,0,6.41,65,2023-11
SHP00805,2024-05-09,Ahmedabad,Hyderabad,271,Bike,Road,Ecom Express,4,Rain,Spring,0,0,145.9,Perishable,1,3.43,44,2024-05
SHP00806,2023-06-22,Pune,Hyderabad,851,Truck,Road,Delhivery,3,Clear,Summer,0,0,463.0,Electronics,1,4.77,55,2023-06
SHP00807,2024-10-04,Pune,Mumbai,1506,Train,Rail,Blue Dart,2,Clear,Monsoon,0,1,361.4,Perishable,1,5.18,64,2024-10
SHP00808,2024-10-27,Ahmedabad,Pune,2051,Bike,Road,DTDC,5,Rain,Monsoon,1,1,191.4,Medical,1,6.39,60,2024-10
SHP00809,2024-10-18,Mumbai,Kolkata,1873,Bike,Road,Blue Dart,1,Clear,Monsoon,0,1,334.6,Industrial,0,5.66,66,2024-10
SHP00810,2024-10-22,Pune,Chennai,2395,Train,Rail,Ecom Express,3,Clear,Monsoon,0,1,351.5,Furniture,0,6.46,60,2024-10
SHP00811,2023-01-21,Pune,Ahmedabad,2390,Van,Road,Blue Dart,1,Storm,Winter,1,1,197.2,Industrial,0,8.93,100,2023-01
SHP00812,2024-09-05,Bangalore,Ahmedabad,311,Ship,Sea,Delhivery,5,Clear,Monsoon,0,1,347.8,Electronics,1,2.76,28,2024-09
SHP00813,2023-06-15,Chennai,Pune,2322,Train,Rail,Blue Dart,3,Clear,Summer,0,0,44.4,Furniture,0,5.09,50,2023-06
SHP00814,2023-01-01,Pune,Hyderabad,560,Ship,Sea,Ecom Express,3,Storm,Winter,1,1,124.5,Electronics,1,6.62,80,2023-01
SHP00815,2023-12-27,Hyderabad,Kolkata,2177,Bike,Road,Delhivery,5,Fog,Winter,0,1,303.3,Industrial,0,6.31,53,2023-12
SHP00816,2024-09-08,Chennai,Mumbai,233,Van,Road,Delhivery,1,Rain,Monsoon,1,1,276.3,Industrial,0,4.8,65,2024-09
SHP00817,2024-10-27,Kolkata,Chennai,1520,Bike,Road,Blue Dart,2,Fog,Monsoon,1,1,451.9,Apparel,0,5.09,62,2024-10
SHP00818,2024-01-17,Chennai,Pune,1792,Van,Road,Blue Dart,5,Rain,Winter,0,1,282.0,Medical,1,5.61,55,2024-01
SHP00819,2023-01-27,Pune,Chennai,2144,Ship,Sea,Delhivery,2,Fog,Winter,0,1,482.0,Perishable,1,8.19,93,2023-01
SHP00820,2023-10-07,Hyderabad,Bangalore,500,Ship,Sea,FedEx,4,Clear,Monsoon,1,1,73.6,Perishable,1,3.86,42,2023-10
SHP00821,2023-05-07,Mumbai,Ahmedabad,1170,Truck,Road,Delhivery,1,Fog,Spring,1,0,88.3,Medical,1,7.1,91,2023-05
SHP00822,2023-04-12,Kolkata,Hyderabad,2055,Truck,Road,Ecom Express,5,Storm,Spring,0,0,448.3,Perishable,1,6.65,68,2023-04
SHP00823,2023-05-11,Ahmedabad,Kolkata,1352,Train,Rail,Ecom Express,2,Storm,Spring,0,0,129.9,Medical,1,6.8,88,2023-05
SHP00824,2024-09-15,Chennai,Pune,567,Van,Road,Blue Dart,4,Storm,Monsoon,1,1,209.4,Apparel,0,5.03,54,2024-09
SHP00825,2024-06-17,Kolkata,Chennai,799,Train,Rail,Ecom Express,3,Fog,Summer,0,0,470.9,Perishable,1,4.36,59,2024-06
SHP00826,2023-06-19,Chennai,Delhi,1301,Train,Rail,Blue Dart,3,Clear,Summer,0,0,287.9,Electronics,1,4.7,55,2023-06
SHP00827,2024-06-11,Ahmedabad,Chennai,1220,Ship,Sea,DTDC,4,Clear,Summer,0,0,342.7,Medical,1,4.97,51,2024-06
SHP00828,2024-11-08,Hyderabad,Mumbai,1710,Truck,Road,Blue Dart,5,Rain,Monsoon,0,1,475.5,Industrial,0,5.19,43,2024-11
SHP00829,2024-01-11,Bangalore,Delhi,223,Ship,Sea,Ecom Express,4,Rain,Winter,0,1,419.8,Industrial,0,4.1,41,2024-01
SHP00830,2024-07-06,Chennai,Ahmedabad,2079,Train,Rail,Blue Dart,2,Storm,Summer,1,0,425.5,Electronics,1,7.71,94,2024-07
SHP00831,2024-10-08,Delhi,Pune,1238,Bike,Road,FedEx,4,Storm,Monsoon,0,1,284.6,Perishable,1,6.74,75,2024-10
SHP00832,2024-04-16,Delhi,Hyderabad,2161,Truck,Road,Blue Dart,4,Fog,Spring,0,0,164.6,Furniture,0,5.6,54,2024-04
SHP00833,2024-03-17,Delhi,Mumbai,488,Truck,Road,DTDC,3,Rain,Spring,1,0,246.3,Electronics,1,3.75,53,2024-03
SHP00834,2024-02-09,Chennai,Kolkata,1732,Truck,Road,Delhivery,4,Clear,Winter,0,1,187.5,Furniture,0,4.66,40,2024-02
SHP00835,2023-05-24,Ahmedabad,Mumbai,1804,Van,Road,Blue Dart,5,Storm,Spring,0,0,177.2,Apparel,0,6.96,63,2023-05
SHP00836,2023-12-06,Pune,Chennai,862,Truck,Road,Blue Dart,2,Storm,Winter,0,1,450.5,Perishable,1,6.72,87,2023-12
SHP00837,2024-11-29,Ahmedabad,Pune,865,Train,Rail,DTDC,3,Clear,Monsoon,0,1,357.3,Furniture,0,4.09,42,2024-11
SHP00838,2023-06-09,Delhi,Bangalore,1687,Ship,Sea,Blue Dart,4,Rain,Summer,0,0,172.4,Electronics,1,5.16,57,2023-06
SHP00839,2023-10-24,Pune,Chennai,1018,Truck,Road,Ecom Express,3,Fog,Monsoon,0,1,141.5,Electronics,1,6.07,72,2023-10
SHP00840,2023-09-11,Kolkata,Pune,674,Ship,Sea,FedEx,2,Rain,Monsoon,0,1,333.3,Apparel,0,4.91,59,2023-09
SHP00841,2023-05-16,Chennai,Delhi,862,Train,Rail,Delhivery,1,Rain,Spring,0,0,200.9,Furniture,0,5.76,72,2023-05
SHP00842,2024-06-21,Pune,Chennai,1796,Truck,Road,Blue Dart,5,Rain,Summer,0,0,153.6,Medical,1,5.31,52,2024-06
SHP00843,2023-02-22,Pune,Hyderabad,997,Van,Road,DTDC,3,Fog,Winter,0,1,152.5,Furniture,0,4.9,55,2023-02
SHP00844,2024-11-07,Delhi,Mumbai,1762,Van,Road,Delhivery,3,Clear,Monsoon,0,1,372.5,Perishable,1,6.14,66,2024-11
SHP00845,2024-01-08,Kolkata,Chennai,1218,Train,Rail,DTDC,3,Clear,Winter,0,1,167.5,Electronics,1,4.7,55,2024-01
SHP00846,2023-10-10,Chennai,Pune,2310,Van,Road,FedEx,3,Storm,Monsoon,0,1,105.4,Apparel,0,7.63,80,2023-10
SHP00847,2024-04-01,Chennai,Pune,407,Truck,Road,Blue Dart,2,Clear,Spring,0,0,462.8,Electronics,1,3.86,54,2024-04
SHP00848,2024-07-17,Chennai,Kolkata,1284,Train,Rail,Blue Dart,2,Rain,Summer,0,0,355.9,Industrial,0,4.7,58,2024-07
SHP00849,2024-06-20,Ahmedabad,Chennai,1472,Bike,Road,DTDC,4,Clear,Summer,0,0,465.7,Industrial,0,3.91,35,2024-06
SHP00850,2024-02-12,Chennai,Pune,1172,Van,Road,Ecom Express,3,Clear,Winter,0,1,247.8,Industrial,0,4.14,43,2024-02
SHP00851,2024-09-13,Pune,Chennai,2153,Truck,Road,Ecom Express,2,Fog,Monsoon,0,1,136.1,Perishable,1,8.7,97,2024-09
SHP00852,2023-08-14,Kolkata,Ahmedabad,2475,Truck,Road,Ecom Express,5,Fog,Summer,0,0,148.5,Furniture,0,6.44,54,2023-08
SHP00853,2024-10-16,Kolkata,Delhi,2311,Truck,Road,Blue Dart,2,Rain,Monsoon,0,1,74.5,Furniture,0,7.55,79,2024-10
SHP00854,2023-03-27,Hyderabad,Bangalore,261,Van,Road,Blue Dart,2,Clear,Spring,0,0,473.2,Industrial,0,2.27,35,2023-03
SHP00855,2023-12-31,Delhi,Ahmedabad,1131,Van,Road,FedEx,4,Storm,Winter,1,1,110.0,Furniture,0,6.44,65,2023-12
SHP00856,2023-11-29,Ahmedabad,Mumbai,2251,Ship,Sea,FedEx,1,Fog,Monsoon,0,1,134.8,Industrial,0,8.98,97,2023-11
SHP00857,2023-04-06,Bangalore,Kolkata,1669,Van,Road,DTDC,4,Rain,Spring,0,0,248.2,Apparel,0,5.44,51,2023-04
SHP00858,2023-07-01,Kolkata,Mumbai,823,Ship,Sea,FedEx,4,Rain,Summer,1,0,408.8,Medical,1,5.46,59,2023-07
SHP00859,2024-02-17,Ahmedabad,Hyderabad,819,Truck,Road,DTDC,2,Clear,Winter,1,1,50.6,Industrial,0,5.16,56,2024-02
SHP00860,2023-01-14,Mumbai,Ahmedabad,98,Ship,Sea,DTDC,1,Fog,Winter,1,1,381.8,Medical,1,6.55,87,2023-01
SHP00861,2023-01-10,Delhi,Ahmedabad,229,Van,Road,FedEx,2,Clear,Winter,0,1,478.8,Electronics,1,2.47,44,2023-01
SHP00862,2023-12-06,Bangalore,Chennai,398,Van,Road,Ecom Express,2,Fog,Winter,0,1,239.7,Perishable,1,5.17,71,2023-12
SHP00863,2023-10-31,Mumbai,Hyderabad,278,Ship,Sea,Blue Dart,3,Clear,Monsoon,0,1,51.7,Apparel,0,3.95,41,2023-10
SHP00864,2024-12-01,Kolkata,Mumbai,148,Van,Road,Delhivery,4,Fog,Winter,1,1,192.7,Medical,1,4.74,56,2024-12
SHP00865,2023-03-20,Kolkata,Bangalore,510,Train,Rail,Delhivery,2,Clear,Spring,0,0,308.0,Electronics,1,2.8,47,2023-03
SHP00866,2023-07-05,Hyderabad,Kolkata,397,Truck,Road,Delhivery,5,Rain,Summer,0,0,339.9,Perishable,1,4.42,46,2023-07
SHP00867,2024-01-13,Ahmedabad,Hyderabad,1285,Ship,Sea,Blue Dart,3,Storm,Winter,1,1,466.5,Medical,1,7.54,87,2024-01
SHP00868,2023-03-10,Ahmedabad,Pune,658,Van,Road,DTDC,3,Rain,Spring,0,0,57.0,Apparel,0,3.72,44,2023-03
SHP00869,2023-11-23,Pune,Bangalore,1190,Van,Road,Delhivery,1,Storm,Monsoon,0,1,247.4,Apparel,0,6.97,87,2023-11
SHP00870,2024-07-03,Ahmedabad,Kolkata,1415,Van,Road,DTDC,2,Fog,Summer,0,0,410.8,Apparel,0,5.73,67,2024-07
SHP00871,2023-07-28,Hyderabad,Delhi,392,Ship,Sea,Blue Dart,4,Rain,Summer,0,0,497.0,Electronics,1,3.63,46,2023-07
SHP00872,2023-05-28,Kolkata,Chennai,597,Truck,Road,FedEx,1,Storm,Spring,1,0,417.7,Industrial,0,6.31,82,2023-05
SHP00873,2023-05-27,Mumbai,Pune,1774,Van,Road,Blue Dart,2,Rain,Spring,1,0,189.0,Electronics,1,6.05,76,2023-05
SHP00874,2024-01-10,Delhi,Bangalore,271,Truck,Road,DTDC,5,Clear,Winter,0,1,71.1,Perishable,1,2.6,27,2024-01
SHP00875,2023-05-24,Ahmedabad,Hyderabad,365,Truck,Road,Delhivery,5,Fog,Spring,0,0,374.2,Medical,1,4.16,45,2023-05
SHP00876,2023-02-02,Delhi,Pune,1431,Train,Rail,Blue Dart,1,Storm,Winter,0,1,302.3,Perishable,1,7.31,97,2023-02
SHP00877,2024-05-28,Kolkata,Hyderabad,2111,Van,Road,DTDC,1,Fog,Spring,0,0,153.4,Perishable,1,7.56,95,2024-05
SHP00878,2024-02-06,Delhi,Bangalore,426,Ship,Sea,Delhivery,4,Rain,Winter,0,1,92.3,Medical,1,5.02,56,2024-02
SHP00879,2024-01-25,Pune,Ahmedabad,2340,Ship,Sea,DTDC,1,Fog,Winter,0,1,82.8,Furniture,0,8.37,93,2024-01
SHP00880,2023-10-16,Delhi,Bangalore,494,Truck,Road,Ecom Express,1,Storm,Monsoon,0,1,81.8,Electronics,1,6.49,91,2023-10
SHP00881,2023-02-03,Chennai,Pune,317,Van,Road,FedEx,5,Clear,Winter,0,1,120.5,Electronics,1,2.77,28,2023-02
SHP00882,2024-01-01,Kolkata,Delhi,2359,Train,Rail,FedEx,1,Clear,Winter,0,1,376.0,Apparel,0,6.19,70,2024-01
SHP00883,2024-02-22,Mumbai,Chennai,2098,Van,Road,FedEx,3,Fog,Winter,0,1,448.3,Industrial,0,7.09,71,2024-02
SHP00884,2023-06-05,Kolkata,Mumbai,665,Truck,Road,DTDC,5,Fog,Summer,0,0,341.3,Electronics,1,4.88,51,2023-06
SHP00885,2023-05-15,Ahmedabad,Pune,432,Van,Road,Delhivery,2,Rain,Spring,0,0,169.8,Furniture,0,3.18,46,2023-05
SHP00886,2024-10-04,Bangalore,Hyderabad,213,Train,Rail,Ecom Express,2,Rain,Monsoon,0,1,497.2,Electronics,1,3.89,60,2024-10
SHP00887,2023-06-23,Ahmedabad,Bangalore,111,Van,Road,DTDC,3,Clear,Summer,0,0,467.1,Perishable,1,3.24,44,2023-06
SHP00888,2024-03-28,Ahmedabad,Bangalore,1497,Truck,Road,DTDC,1,Rain,Spring,0,0,325.3,Perishable,1,6.75,87,2024-03
SHP00889,2024-09-26,Pune,Chennai,557,Ship,Sea,FedEx,4,Clear,Monsoon,0,1,458.6,Perishable,1,2.99,36,2024-09
SHP00890,2023-02-13,Kolkata,Pune,1334,Bike,Road,Ecom Express,1,Fog,Winter,0,1,310.5,Medical,1,7.03,91,2023-02
SHP00891,2023-06-12,Kolkata,Chennai,283,Van,Road,Delhivery,5,Clear,Summer,0,0,285.3,Electronics,1,2.24,24,2023-06
SHP00892,2023-07-04,Mumbai,Delhi,432,Bike,Road,Ecom Express,4,Fog,Summer,0,0,366.0,Apparel,0,4.52,46,2023-07
SHP00893,2024-05-12,Hyderabad,Kolkata,1824,Van,Road,Blue Dart,4,Storm,Spring,1,0,106.7,Medical,1,6.33,72,2024-05
SHP00894,2023-02-02,Hyderabad,Kolkata,206,Ship,Sea,Delhivery,2,Fog,Winter,0,1,493.9,Apparel,0,5.1,62,2023-02
SHP00895,2023-01-24,Chennai,Ahmedabad,305,Bike,Road,Delhivery,4,Fog,Winter,0,1,476.3,Medical,1,3.82,49,2023-01
SHP00896,2024-04-07,Mumbai,Chennai,771,Truck,Road,FedEx,2,Clear,Spring,1,0,435.7,Industrial,0,4.04,48,2024-04
SHP00897,2023-11-01,Hyderabad,Ahmedabad,926,Bike,Road,Blue Dart,2,Clear,Monsoon,0,1,82.7,Furniture,0,4.45,51,2023-11
SHP00898,2024-09-03,Delhi,Hyderabad,2243,Van,Road,Ecom Express,4,Storm,Monsoon,0,1,99.7,Medical,1,8.04,85,2024-09
SHP00899,2023-06-01,Bangalore,Kolkata,2419,Ship,Sea,FedEx,2,Storm,Summer,0,0,250.0,Furniture,0,9.21,98,2023-06
SHP00900,2024-08-15,Ahmedabad,Hyderabad,1714,Bike,Road,DTDC,5,Clear,Summer,0,0,49.2,Perishable,1,4.75,43,2024-08
SHP00901,2023-08-03,Chennai,Bangalore,818,Train,Rail,Ecom Express,5,Rain,Summer,0,0,476.2,Medical,1,3.96,42,2023-08
SHP00902,2024-04-11,Ahmedabad,Hyderabad,1540,Truck,Road,Ecom Express,3,Storm,Spring,0,0,207.3,Furniture,0,6.87,74,2024-04
SHP00903,2024-01-18,Ahmedabad,Chennai,1492,Ship,Sea,Blue Dart,4,Storm,Winter,0,1,88.9,Industrial,0,7.11,70,2024-01
